sample_id,dataset_name,source_video_id,group_id,official_split,split,label,generator_name,generation_task,video_id,prompt_sha256,selection_key,archive_path,archive_member_path,file_size_compressed,file_size_uncompressed,license_status,download_status
real::MhBqXU_yMmM_3_0to614,AIGVDBench,MhBqXU_yMmM_3_0to614,aigvdbench:MhBqXU_yMmM_3_0to614,train,train,0,,real_video,MhBqXU_yMmM_3_0to614.mp4,007d128f5dd2bf36c439dd0d0ea679a63f64788b83a842d66f761620c31d471d,08b107216ca153af0d4b521539f19f761088f85b97600261f46226a22edee17d,AIGVDBench/Real/Real.zip,videos/MhBqXU_yMmM_3_0to614.mp4,9750992,9753270,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::MhBqXU_yMmM_3_0to614,AIGVDBench,MhBqXU_yMmM_3_0to614,aigvdbench:MhBqXU_yMmM_3_0to614,train,train,1,Open-Sora,text_to_video,MhBqXU_yMmM_3_0to614.mp4,007d128f5dd2bf36c439dd0d0ea679a63f64788b83a842d66f761620c31d471d,08b107216ca153af0d4b521539f19f761088f85b97600261f46226a22edee17d,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/MhBqXU_yMmM_3_0to614.mp4,104326,105075,dataset_cc_by_4_0_component_partial,not_downloaded
real::NP2ILVtgYdM_19_0to195,AIGVDBench,NP2ILVtgYdM_19_0to195,aigvdbench:NP2ILVtgYdM_19_0to195,train,train,0,,real_video,NP2ILVtgYdM_19_0to195.mp4,08cfe4d02481e0c7dfb892b44ea2544803db58845ed7936ff1916e87ea1cc1f6,08b6c9ddb7e009fb19c4a0975c13c9d8869304196f6e481e5d326fde4b226259,AIGVDBench/Real/Real.zip,videos/NP2ILVtgYdM_19_0to195.mp4,3522272,3522721,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::NP2ILVtgYdM_19_0to195,AIGVDBench,NP2ILVtgYdM_19_0to195,aigvdbench:NP2ILVtgYdM_19_0to195,train,train,1,Open-Sora,text_to_video,NP2ILVtgYdM_19_0to195.mp4,08cfe4d02481e0c7dfb892b44ea2544803db58845ed7936ff1916e87ea1cc1f6,08b6c9ddb7e009fb19c4a0975c13c9d8869304196f6e481e5d326fde4b226259,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/NP2ILVtgYdM_19_0to195.mp4,45785,46646,dataset_cc_by_4_0_component_partial,not_downloaded
real::4nZgSQZSWc0_12_79to191,AIGVDBench,4nZgSQZSWc0_12_79to191,aigvdbench:4nZgSQZSWc0_12_79to191,train,train,0,,real_video,4nZgSQZSWc0_12_79to191.mp4,8b2763084cf700520be92e997f0488a14ccb92ea1953129289c82432eaa79366,08b777be0b9b82e891d1093d750451ca83bce2a2551fecdcd422baa896d9223f,AIGVDBench/Real/Real.zip,videos/4nZgSQZSWc0_12_79to191.mp4,1329119,1329991,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::4nZgSQZSWc0_12_79to191,AIGVDBench,4nZgSQZSWc0_12_79to191,aigvdbench:4nZgSQZSWc0_12_79to191,train,train,1,Open-Sora,text_to_video,4nZgSQZSWc0_12_79to191.mp4,8b2763084cf700520be92e997f0488a14ccb92ea1953129289c82432eaa79366,08b777be0b9b82e891d1093d750451ca83bce2a2551fecdcd422baa896d9223f,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/4nZgSQZSWc0_12_79to191.mp4,55560,56396,dataset_cc_by_4_0_component_partial,not_downloaded
real::hKVz2lml-44_20_0to400,AIGVDBench,hKVz2lml-44_20_0to400,aigvdbench:hKVz2lml-44_20_0to400,train,train,0,,real_video,hKVz2lml-44_20_0to400.mp4,229581caf67f85049af1ce1620139bf7a240d9e5340491ce62979ac39f4b2943,08b9699fff9655f300434a512f0eca65dc52e14f77d498dddbf490c1b9d28410,AIGVDBench/Real/Real.zip,videos/hKVz2lml-44_20_0to400.mp4,10515430,10515803,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::hKVz2lml-44_20_0to400,AIGVDBench,hKVz2lml-44_20_0to400,aigvdbench:hKVz2lml-44_20_0to400,train,train,1,Open-Sora,text_to_video,hKVz2lml-44_20_0to400.mp4,229581caf67f85049af1ce1620139bf7a240d9e5340491ce62979ac39f4b2943,08b9699fff9655f300434a512f0eca65dc52e14f77d498dddbf490c1b9d28410,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/hKVz2lml-44_20_0to400.mp4,58526,59249,dataset_cc_by_4_0_component_partial,not_downloaded
real::XnOPyRIqFH0_26_0to139,AIGVDBench,XnOPyRIqFH0_26_0to139,aigvdbench:XnOPyRIqFH0_26_0to139,train,train,0,,real_video,XnOPyRIqFH0_26_0to139.mp4,f475a7544c7c0195d60206048feb4f7ba20f796d114b6fe61751419607413bdc,08c1ee40448156b68cfe2d18f4e7a23ea8ce6ba8861cc243c111f374bcbe6834,AIGVDBench/Real/Real.zip,videos/XnOPyRIqFH0_26_0to139.mp4,1488754,1489460,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::XnOPyRIqFH0_26_0to139,AIGVDBench,XnOPyRIqFH0_26_0to139,aigvdbench:XnOPyRIqFH0_26_0to139,train,train,1,Open-Sora,text_to_video,XnOPyRIqFH0_26_0to139.mp4,f475a7544c7c0195d60206048feb4f7ba20f796d114b6fe61751419607413bdc,08c1ee40448156b68cfe2d18f4e7a23ea8ce6ba8861cc243c111f374bcbe6834,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/XnOPyRIqFH0_26_0to139.mp4,41933,42822,dataset_cc_by_4_0_component_partial,not_downloaded
real::H5obudBgjKk_6_19to557,AIGVDBench,H5obudBgjKk_6_19to557,aigvdbench:H5obudBgjKk_6_19to557,train,train,0,,real_video,H5obudBgjKk_6_19to557.mp4,ef6d1082b3118ed9b022ada5efad655b5ddbbcd6c00a49747c40ff92622d4f83,08c483cee8f6e16da1cd85f00ac80d81548f1a81ac3ee9b04b54f07ea3caf3e0,AIGVDBench/Real/Real.zip,videos/H5obudBgjKk_6_19to557.mp4,18762132,18762155,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::H5obudBgjKk_6_19to557,AIGVDBench,H5obudBgjKk_6_19to557,aigvdbench:H5obudBgjKk_6_19to557,train,train,1,Open-Sora,text_to_video,H5obudBgjKk_6_19to557.mp4,ef6d1082b3118ed9b022ada5efad655b5ddbbcd6c00a49747c40ff92622d4f83,08c483cee8f6e16da1cd85f00ac80d81548f1a81ac3ee9b04b54f07ea3caf3e0,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/H5obudBgjKk_6_19to557.mp4,48477,49282,dataset_cc_by_4_0_component_partial,not_downloaded
real::2W4RH0G48Y4_1_0to141,AIGVDBench,2W4RH0G48Y4_1_0to141,aigvdbench:2W4RH0G48Y4_1_0to141,train,train,0,,real_video,2W4RH0G48Y4_1_0to141.mp4,f30055da8015afd4cd1e7e5b3f46d7a6456d57a7db1b5e5c092ca3153d95b776,08c5056a5d40727eefd885dc7d318f4cbaf67831632305ef2656929213cbce03,AIGVDBench/Real/Real.zip,videos/2W4RH0G48Y4_1_0to141.mp4,2945708,2946178,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::2W4RH0G48Y4_1_0to141,AIGVDBench,2W4RH0G48Y4_1_0to141,aigvdbench:2W4RH0G48Y4_1_0to141,train,train,1,Open-Sora,text_to_video,2W4RH0G48Y4_1_0to141.mp4,f30055da8015afd4cd1e7e5b3f46d7a6456d57a7db1b5e5c092ca3153d95b776,08c5056a5d40727eefd885dc7d318f4cbaf67831632305ef2656929213cbce03,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/2W4RH0G48Y4_1_0to141.mp4,67210,68028,dataset_cc_by_4_0_component_partial,not_downloaded
real::S-732576H4Y_48_0to176,AIGVDBench,S-732576H4Y_48_0to176,aigvdbench:S-732576H4Y_48_0to176,train,train,0,,real_video,S-732576H4Y_48_0to176.mp4,200107154faaf8e34ae08de42c5cc52c49a8e15ba3363745666282fecaca77bb,08c7cb2bdd8133a94fa159aee214adb7a66419e4988aff129c66f1f673b32006,AIGVDBench/Real/Real.zip,videos/S-732576H4Y_48_0to176.mp4,2896572,2897697,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::S-732576H4Y_48_0to176,AIGVDBench,S-732576H4Y_48_0to176,aigvdbench:S-732576H4Y_48_0to176,train,train,1,Open-Sora,text_to_video,S-732576H4Y_48_0to176.mp4,200107154faaf8e34ae08de42c5cc52c49a8e15ba3363745666282fecaca77bb,08c7cb2bdd8133a94fa159aee214adb7a66419e4988aff129c66f1f673b32006,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/S-732576H4Y_48_0to176.mp4,74033,74727,dataset_cc_by_4_0_component_partial,not_downloaded
real::mzyArbF7dMg_3_147to469,AIGVDBench,mzyArbF7dMg_3_147to469,aigvdbench:mzyArbF7dMg_3_147to469,train,train,0,,real_video,mzyArbF7dMg_3_147to469.mp4,26287ead825f8dd778a601733dd00eb00f4049534b69a5ad26b096b72d4ea789,08cea5489ae55ee2383d3ea5444d37156b0baf22693c9cf20e60cf4e7ed7db4c,AIGVDBench/Real/Real.zip,videos/mzyArbF7dMg_3_147to469.mp4,11878699,11878364,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::mzyArbF7dMg_3_147to469,AIGVDBench,mzyArbF7dMg_3_147to469,aigvdbench:mzyArbF7dMg_3_147to469,train,train,1,Open-Sora,text_to_video,mzyArbF7dMg_3_147to469.mp4,26287ead825f8dd778a601733dd00eb00f4049534b69a5ad26b096b72d4ea789,08cea5489ae55ee2383d3ea5444d37156b0baf22693c9cf20e60cf4e7ed7db4c,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/mzyArbF7dMg_3_147to469.mp4,83770,84503,dataset_cc_by_4_0_component_partial,not_downloaded
real::recdC1ljLCs_11_116to250,AIGVDBench,recdC1ljLCs_11_116to250,aigvdbench:recdC1ljLCs_11_116to250,train,train,0,,real_video,recdC1ljLCs_11_116to250.mp4,c5a8d7ca53bee940f53dc9b5fb141e56e7e0914f78c7fc122eac15998c536912,08cee0d335679496714d680e68ce7b1a09c9b5412bf04d3148898bccbae226f5,AIGVDBench/Real/Real.zip,videos/recdC1ljLCs_11_116to250.mp4,1583548,1584329,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::recdC1ljLCs_11_116to250,AIGVDBench,recdC1ljLCs_11_116to250,aigvdbench:recdC1ljLCs_11_116to250,train,train,1,Open-Sora,text_to_video,recdC1ljLCs_11_116to250.mp4,c5a8d7ca53bee940f53dc9b5fb141e56e7e0914f78c7fc122eac15998c536912,08cee0d335679496714d680e68ce7b1a09c9b5412bf04d3148898bccbae226f5,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/recdC1ljLCs_11_116to250.mp4,57339,58117,dataset_cc_by_4_0_component_partial,not_downloaded
real::kisUSW0hn1c_12_0to267,AIGVDBench,kisUSW0hn1c_12_0to267,aigvdbench:kisUSW0hn1c_12_0to267,train,train,0,,real_video,kisUSW0hn1c_12_0to267.mp4,976f51d1ee782556af3c77c9f9b5c068a71ec24b2c0b320ea74d20e5f46283de,08d04ab830cc1266626cc51f5dd173daa714a9dfd7e46f629625a0f6f84b90b7,AIGVDBench/Real/Real.zip,videos/kisUSW0hn1c_12_0to267.mp4,3332257,3333178,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::kisUSW0hn1c_12_0to267,AIGVDBench,kisUSW0hn1c_12_0to267,aigvdbench:kisUSW0hn1c_12_0to267,train,train,1,Open-Sora,text_to_video,kisUSW0hn1c_12_0to267.mp4,976f51d1ee782556af3c77c9f9b5c068a71ec24b2c0b320ea74d20e5f46283de,08d04ab830cc1266626cc51f5dd173daa714a9dfd7e46f629625a0f6f84b90b7,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/kisUSW0hn1c_12_0to267.mp4,29888,30813,dataset_cc_by_4_0_component_partial,not_downloaded
real::lo6fVLLcDac_9_0to118,AIGVDBench,lo6fVLLcDac_9_0to118,aigvdbench:lo6fVLLcDac_9_0to118,train,train,0,,real_video,lo6fVLLcDac_9_0to118.mp4,7b41826a56f43b83c57db4eebe53511995645f383838571ef8719ec38f25981a,08dcae7ecb276ecc6530a7ad10fbc8b7baf3bb35beb8a522015972d899073e41,AIGVDBench/Real/Real.zip,videos/lo6fVLLcDac_9_0to118.mp4,1391511,1392681,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::lo6fVLLcDac_9_0to118,AIGVDBench,lo6fVLLcDac_9_0to118,aigvdbench:lo6fVLLcDac_9_0to118,train,train,1,Open-Sora,text_to_video,lo6fVLLcDac_9_0to118.mp4,7b41826a56f43b83c57db4eebe53511995645f383838571ef8719ec38f25981a,08dcae7ecb276ecc6530a7ad10fbc8b7baf3bb35beb8a522015972d899073e41,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/lo6fVLLcDac_9_0to118.mp4,52506,53334,dataset_cc_by_4_0_component_partial,not_downloaded
real::s38C4ArmSWg_55_175to280,AIGVDBench,s38C4ArmSWg_55_175to280,aigvdbench:s38C4ArmSWg_55_175to280,train,train,0,,real_video,s38C4ArmSWg_55_175to280.mp4,80a74f77078b28f662de5324194b57ca8c1dbc2d33457975c83d368479a1223b,08e2955e84f1e0ffedcc690551734575b17306e114eb4ac9b12c7df3fab5e7f5,AIGVDBench/Real/Real.zip,videos/s38C4ArmSWg_55_175to280.mp4,3318636,3319219,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::s38C4ArmSWg_55_175to280,AIGVDBench,s38C4ArmSWg_55_175to280,aigvdbench:s38C4ArmSWg_55_175to280,train,train,1,Open-Sora,text_to_video,s38C4ArmSWg_55_175to280.mp4,80a74f77078b28f662de5324194b57ca8c1dbc2d33457975c83d368479a1223b,08e2955e84f1e0ffedcc690551734575b17306e114eb4ac9b12c7df3fab5e7f5,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/s38C4ArmSWg_55_175to280.mp4,69103,69863,dataset_cc_by_4_0_component_partial,not_downloaded
real::jKcbTaegbVs_28_0to128,AIGVDBench,jKcbTaegbVs_28_0to128,aigvdbench:jKcbTaegbVs_28_0to128,train,train,0,,real_video,jKcbTaegbVs_28_0to128.mp4,81e93bc578ce64bf0a8113f22ac870907f4768419f67af471acd0d4c1e34864f,08e4706f44bc7b7804375b7d4dd8c628254f576a38b3fbae34381b7294c1489a,AIGVDBench/Real/Real.zip,videos/jKcbTaegbVs_28_0to128.mp4,1848893,1849837,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::jKcbTaegbVs_28_0to128,AIGVDBench,jKcbTaegbVs_28_0to128,aigvdbench:jKcbTaegbVs_28_0to128,train,train,1,Open-Sora,text_to_video,jKcbTaegbVs_28_0to128.mp4,81e93bc578ce64bf0a8113f22ac870907f4768419f67af471acd0d4c1e34864f,08e4706f44bc7b7804375b7d4dd8c628254f576a38b3fbae34381b7294c1489a,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/jKcbTaegbVs_28_0to128.mp4,49807,50651,dataset_cc_by_4_0_component_partial,not_downloaded
real::4xSKhrsm3AM_7_38to139,AIGVDBench,4xSKhrsm3AM_7_38to139,aigvdbench:4xSKhrsm3AM_7_38to139,train,train,0,,real_video,4xSKhrsm3AM_7_38to139.mp4,edd180d7b2fd30dbf951ec2a58548f33a4497e5641d67189ae8462af92893c31,08eaf6ff34e3b8452060e90dc4d71bdec94eca5da88584585e713f47d809fb69,AIGVDBench/Real/Real.zip,videos/4xSKhrsm3AM_7_38to139.mp4,1620037,1620383,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::4xSKhrsm3AM_7_38to139,AIGVDBench,4xSKhrsm3AM_7_38to139,aigvdbench:4xSKhrsm3AM_7_38to139,train,train,1,Open-Sora,text_to_video,4xSKhrsm3AM_7_38to139.mp4,edd180d7b2fd30dbf951ec2a58548f33a4497e5641d67189ae8462af92893c31,08eaf6ff34e3b8452060e90dc4d71bdec94eca5da88584585e713f47d809fb69,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/4xSKhrsm3AM_7_38to139.mp4,37016,37901,dataset_cc_by_4_0_component_partial,not_downloaded
real::_jAHaAd0vZ0_0_582to971,AIGVDBench,_jAHaAd0vZ0_0_582to971,aigvdbench:_jAHaAd0vZ0_0_582to971,train,train,0,,real_video,_jAHaAd0vZ0_0_582to971.mp4,5de5dab9a22e33fa9570f3a036d1557c3544941dc6fc2ba4759e67d180818913,08ff3b580d1b2a12f65a77610be62fa796b506e5bea084e9d1c2d71e3d5d00d0,AIGVDBench/Real/Real.zip,videos/_jAHaAd0vZ0_0_582to971.mp4,8081499,8081669,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::_jAHaAd0vZ0_0_582to971,AIGVDBench,_jAHaAd0vZ0_0_582to971,aigvdbench:_jAHaAd0vZ0_0_582to971,train,train,1,Open-Sora,text_to_video,_jAHaAd0vZ0_0_582to971.mp4,5de5dab9a22e33fa9570f3a036d1557c3544941dc6fc2ba4759e67d180818913,08ff3b580d1b2a12f65a77610be62fa796b506e5bea084e9d1c2d71e3d5d00d0,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/_jAHaAd0vZ0_0_582to971.mp4,46394,47238,dataset_cc_by_4_0_component_partial,not_downloaded
real::DNU0bXmfXR0_22_0to725,AIGVDBench,DNU0bXmfXR0_22_0to725,aigvdbench:DNU0bXmfXR0_22_0to725,train,train,0,,real_video,DNU0bXmfXR0_22_0to725.mp4,c65720e73c2e6f93a3431617c663a3c06d1693496c3f5f1b6a03878e7e713690,09082b6d5b960ae4852729fbed47b776929f46486199eb78fe03dea26cd39e16,AIGVDBench/Real/Real.zip,videos/DNU0bXmfXR0_22_0to725.mp4,13261157,13265279,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::DNU0bXmfXR0_22_0to725,AIGVDBench,DNU0bXmfXR0_22_0to725,aigvdbench:DNU0bXmfXR0_22_0to725,train,train,1,Open-Sora,text_to_video,DNU0bXmfXR0_22_0to725.mp4,c65720e73c2e6f93a3431617c663a3c06d1693496c3f5f1b6a03878e7e713690,09082b6d5b960ae4852729fbed47b776929f46486199eb78fe03dea26cd39e16,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/DNU0bXmfXR0_22_0to725.mp4,55490,56297,dataset_cc_by_4_0_component_partial,not_downloaded
real::nSO51Kat_MI_51_75to203,AIGVDBench,nSO51Kat_MI_51_75to203,aigvdbench:nSO51Kat_MI_51_75to203,train,train,0,,real_video,nSO51Kat_MI_51_75to203.mp4,9925497175f0d662f107aca16e155d486a2c54b9c2ec7f4f09ac343925e74c98,09085b4100a17db5161c7694f3e467173c5e85fb423e41b4e33e89533ca1a142,AIGVDBench/Real/Real.zip,videos/nSO51Kat_MI_51_75to203.mp4,1834608,1835160,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::nSO51Kat_MI_51_75to203,AIGVDBench,nSO51Kat_MI_51_75to203,aigvdbench:nSO51Kat_MI_51_75to203,train,train,1,Open-Sora,text_to_video,nSO51Kat_MI_51_75to203.mp4,9925497175f0d662f107aca16e155d486a2c54b9c2ec7f4f09ac343925e74c98,09085b4100a17db5161c7694f3e467173c5e85fb423e41b4e33e89533ca1a142,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/nSO51Kat_MI_51_75to203.mp4,42275,43148,dataset_cc_by_4_0_component_partial,not_downloaded
real::magictime_7136539298299530527_0022,AIGVDBench,magictime_7136539298299530527_0022,aigvdbench:magictime_7136539298299530527_0022,train,train,0,,real_video,magictime_7136539298299530527_0022.mp4,7577a051e25fa7d24e5735f05472572af723649da1b83fbc1050eb11d99c39ef,090a546d9afa6fac5934c3adbd12bdb8984f81e134d55d2b3f938a9ad5e2737a,AIGVDBench/Real/Real.zip,videos/magictime_7136539298299530527_0022.mp4,579295,580718,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::magictime_7136539298299530527_0022,AIGVDBench,magictime_7136539298299530527_0022,aigvdbench:magictime_7136539298299530527_0022,train,train,1,Open-Sora,text_to_video,magictime_7136539298299530527_0022.mp4,7577a051e25fa7d24e5735f05472572af723649da1b83fbc1050eb11d99c39ef,090a546d9afa6fac5934c3adbd12bdb8984f81e134d55d2b3f938a9ad5e2737a,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/magictime_7136539298299530527_0022.mp4,61970,62664,dataset_cc_by_4_0_component_partial,not_downloaded
real::0XcS1jPrPPk_30_861to1114,AIGVDBench,0XcS1jPrPPk_30_861to1114,aigvdbench:0XcS1jPrPPk_30_861to1114,train,train,0,,real_video,0XcS1jPrPPk_30_861to1114.mp4,c1fc9813ba97c8c5aa3d2aafe34505d2bf9f1ae56a649f78c5d46cd5eef0bc26,090ae4f3b4d6156cbe48d04fc0015ed4494988990e8b95f926128e2f178ca6f8,AIGVDBench/Real/Real.zip,videos/0XcS1jPrPPk_30_861to1114.mp4,6414610,6414559,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::0XcS1jPrPPk_30_861to1114,AIGVDBench,0XcS1jPrPPk_30_861to1114,aigvdbench:0XcS1jPrPPk_30_861to1114,train,train,1,Open-Sora,text_to_video,0XcS1jPrPPk_30_861to1114.mp4,c1fc9813ba97c8c5aa3d2aafe34505d2bf9f1ae56a649f78c5d46cd5eef0bc26,090ae4f3b4d6156cbe48d04fc0015ed4494988990e8b95f926128e2f178ca6f8,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/0XcS1jPrPPk_30_861to1114.mp4,43969,44807,dataset_cc_by_4_0_component_partial,not_downloaded
real::zRwhnkPE450_10_0to136,AIGVDBench,zRwhnkPE450_10_0to136,aigvdbench:zRwhnkPE450_10_0to136,train,train,0,,real_video,zRwhnkPE450_10_0to136.mp4,4712de1d0974e360b4ebe81a330b6f5f39f2027487f3e717881ff132abaadf0c,090bec4a976c3146eaed3a66486f49637ff943c790a8605bf757385f64e49131,AIGVDBench/Real/Real.zip,videos/zRwhnkPE450_10_0to136.mp4,3226159,3226423,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::zRwhnkPE450_10_0to136,AIGVDBench,zRwhnkPE450_10_0to136,aigvdbench:zRwhnkPE450_10_0to136,train,train,1,Open-Sora,text_to_video,zRwhnkPE450_10_0to136.mp4,4712de1d0974e360b4ebe81a330b6f5f39f2027487f3e717881ff132abaadf0c,090bec4a976c3146eaed3a66486f49637ff943c790a8605bf757385f64e49131,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/zRwhnkPE450_10_0to136.mp4,40797,41607,dataset_cc_by_4_0_component_partial,not_downloaded
real::1XdjneJPURo_23_0to296,AIGVDBench,1XdjneJPURo_23_0to296,aigvdbench:1XdjneJPURo_23_0to296,train,train,0,,real_video,1XdjneJPURo_23_0to296.mp4,2e9f3eb341679693b5a029bfecd0156dca4d691b142e55fabdd2f5377d8e9700,09152c33e0c317c3742243c3383d4c510cc4edd1debb85b4c1dc15cac93b70a2,AIGVDBench/Real/Real.zip,videos/1XdjneJPURo_23_0to296.mp4,3948684,3950116,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::1XdjneJPURo_23_0to296,AIGVDBench,1XdjneJPURo_23_0to296,aigvdbench:1XdjneJPURo_23_0to296,train,train,1,Open-Sora,text_to_video,1XdjneJPURo_23_0to296.mp4,2e9f3eb341679693b5a029bfecd0156dca4d691b142e55fabdd2f5377d8e9700,09152c33e0c317c3742243c3383d4c510cc4edd1debb85b4c1dc15cac93b70a2,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/1XdjneJPURo_23_0to296.mp4,54859,55605,dataset_cc_by_4_0_component_partial,not_downloaded
real::LG3EHF0vh64_47_0to136,AIGVDBench,LG3EHF0vh64_47_0to136,aigvdbench:LG3EHF0vh64_47_0to136,train,train,0,,real_video,LG3EHF0vh64_47_0to136.mp4,ac6c44e7c86a910005ae29c741bb662766da6ac0d61a343ab8d682a56f5b0b8f,09166d2b39d1b853fb3098f52cce5c5edf6ed2238cad457c736514ae135656a6,AIGVDBench/Real/Real.zip,videos/LG3EHF0vh64_47_0to136.mp4,3704270,3705212,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::LG3EHF0vh64_47_0to136,AIGVDBench,LG3EHF0vh64_47_0to136,aigvdbench:LG3EHF0vh64_47_0to136,train,train,1,Open-Sora,text_to_video,LG3EHF0vh64_47_0to136.mp4,ac6c44e7c86a910005ae29c741bb662766da6ac0d61a343ab8d682a56f5b0b8f,09166d2b39d1b853fb3098f52cce5c5edf6ed2238cad457c736514ae135656a6,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/LG3EHF0vh64_47_0to136.mp4,68005,68802,dataset_cc_by_4_0_component_partial,not_downloaded
real::U30n7iM9XoI_8_0to118,AIGVDBench,U30n7iM9XoI_8_0to118,aigvdbench:U30n7iM9XoI_8_0to118,train,train,0,,real_video,U30n7iM9XoI_8_0to118.mp4,92c5f8f8b28b3e398d5600766d7666e5c2d0855480005c62edd85f36847c0d52,092172d691a15e043f81fc4dd1b3f95d65bed55f145bf2fe90c187a00791184a,AIGVDBench/Real/Real.zip,videos/U30n7iM9XoI_8_0to118.mp4,3143194,3143545,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::U30n7iM9XoI_8_0to118,AIGVDBench,U30n7iM9XoI_8_0to118,aigvdbench:U30n7iM9XoI_8_0to118,train,train,1,Open-Sora,text_to_video,U30n7iM9XoI_8_0to118.mp4,92c5f8f8b28b3e398d5600766d7666e5c2d0855480005c62edd85f36847c0d52,092172d691a15e043f81fc4dd1b3f95d65bed55f145bf2fe90c187a00791184a,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/U30n7iM9XoI_8_0to118.mp4,59255,60082,dataset_cc_by_4_0_component_partial,not_downloaded
real::zRRbVdmlrrk_42_81to273,AIGVDBench,zRRbVdmlrrk_42_81to273,aigvdbench:zRRbVdmlrrk_42_81to273,train,train,0,,real_video,zRRbVdmlrrk_42_81to273.mp4,e45ca129446b8c642952d556f2c25a654c5e4c541648881b41c9d417af547d0b,0922b512f91394b9866fc6f86214ac8198358853f086187bf486c7e32a4bad98,AIGVDBench/Real/Real.zip,videos/zRRbVdmlrrk_42_81to273.mp4,2304981,2306341,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::zRRbVdmlrrk_42_81to273,AIGVDBench,zRRbVdmlrrk_42_81to273,aigvdbench:zRRbVdmlrrk_42_81to273,train,train,1,Open-Sora,text_to_video,zRRbVdmlrrk_42_81to273.mp4,e45ca129446b8c642952d556f2c25a654c5e4c541648881b41c9d417af547d0b,0922b512f91394b9866fc6f86214ac8198358853f086187bf486c7e32a4bad98,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/zRRbVdmlrrk_42_81to273.mp4,56260,57066,dataset_cc_by_4_0_component_partial,not_downloaded
real::dBoTTmb_kMk_212_0to127,AIGVDBench,dBoTTmb_kMk_212_0to127,aigvdbench:dBoTTmb_kMk_212_0to127,train,train,0,,real_video,dBoTTmb_kMk_212_0to127.mp4,130f1399f4a102b94da44deb6607d9301de621b9732f7d0b114ee6d4240a4fac,0925169814f3eff392fc4c188144aee10d0c0a60bea4d5e4c964603c7db438b3,AIGVDBench/Real/Real.zip,videos/dBoTTmb_kMk_212_0to127.mp4,2148208,2148709,dataset_cc_by_4_0_component_partial,not_downloaded
