sample_id,dataset_name,source_video_id,group_id,official_split,split,label,generator_name,generation_task,video_id,prompt_sha256,selection_key,archive_path,archive_member_path,file_size_compressed,file_size_uncompressed,license_status,download_status,local_video_path,source_video_sha256,media_inventory_status,candidate_manifest_sha256
open_sora::lV0yvykKALc_368_105to235,AIGVDBench,lV0yvykKALc_368_105to235,aigvdbench:lV0yvykKALc_368_105to235,train,train,1,Open-Sora,text_to_video,lV0yvykKALc_368_105to235.mp4,402c246173a624500adeeabfb1fc7494a7a20ccf57ff39b7dc7442f8de3ccf7c,07519778031c7783c042e7cb4ca29fbaefcb41d9c43b4616114d78d4a012f0e2,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/lV0yvykKALc_368_105to235.mp4,54311,55068,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpsVjB5dnlrS0FMY18zNjhfMTA1dG8yMzU/open_sora.mp4,54d8e148913039c0ace24412ada4c7a8bbca3e8e7ffdefc2bb669e9ac92fe83a,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::sUR4aiCMLDg_14_0to196,AIGVDBench,sUR4aiCMLDg_14_0to196,aigvdbench:sUR4aiCMLDg_14_0to196,train,train,0,,real_video,sUR4aiCMLDg_14_0to196.mp4,87ebd95fadb489d47a6eca63e597aa840b9659e7cff44c58a43d28307ca73bc3,075295ea3b246dd6c05af7ab9abbc8347f2b820d0c76ee6c02b4e03e1c27a2ca,AIGVDBench/Real/Real.zip,videos/sUR4aiCMLDg_14_0to196.mp4,4426314,4426782,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpzVVI0YWlDTUxEZ18xNF8wdG8xOTY/real.mp4,04762ab35228baf40d9c9af6cea0962594c3eeba7e950b8240b3bcfe46fada3d,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::sUR4aiCMLDg_14_0to196,AIGVDBench,sUR4aiCMLDg_14_0to196,aigvdbench:sUR4aiCMLDg_14_0to196,train,train,1,Open-Sora,text_to_video,sUR4aiCMLDg_14_0to196.mp4,87ebd95fadb489d47a6eca63e597aa840b9659e7cff44c58a43d28307ca73bc3,075295ea3b246dd6c05af7ab9abbc8347f2b820d0c76ee6c02b4e03e1c27a2ca,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/sUR4aiCMLDg_14_0to196.mp4,53388,54225,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpzVVI0YWlDTUxEZ18xNF8wdG8xOTY/open_sora.mp4,a70501786a18b1f347aea5eed2db7959a8433a3bb11c9dc19f5e0d00fb063cc6,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::jZ0BPkVx5Ds_15_76to220,AIGVDBench,jZ0BPkVx5Ds_15_76to220,aigvdbench:jZ0BPkVx5Ds_15_76to220,train,train,0,,real_video,jZ0BPkVx5Ds_15_76to220.mp4,c1e7053d8bfef26035daa1c57d3af2ba77ad955cadd1510bf353772fcf231dad,07611e8606db65a22b7c7987809ec31ea15e14f0b324cbedd573cad8459a62ba,AIGVDBench/Real/Real.zip,videos/jZ0BPkVx5Ds_15_76to220.mp4,2289998,2290359,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpqWjBCUGtWeDVEc18xNV83NnRvMjIw/real.mp4,369881adfdb5e91b5ff29d8bedf6959a058a5e100858b650bcdda06b8b9125e8,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::jZ0BPkVx5Ds_15_76to220,AIGVDBench,jZ0BPkVx5Ds_15_76to220,aigvdbench:jZ0BPkVx5Ds_15_76to220,train,train,1,Open-Sora,text_to_video,jZ0BPkVx5Ds_15_76to220.mp4,c1e7053d8bfef26035daa1c57d3af2ba77ad955cadd1510bf353772fcf231dad,07611e8606db65a22b7c7987809ec31ea15e14f0b324cbedd573cad8459a62ba,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/jZ0BPkVx5Ds_15_76to220.mp4,76685,77457,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpqWjBCUGtWeDVEc18xNV83NnRvMjIw/open_sora.mp4,42a327afcc256d3e49d02cce6705037efe1011bb487410115abe2fc8da794cb3,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::3YMQxmNWVkI_41_0to296,AIGVDBench,3YMQxmNWVkI_41_0to296,aigvdbench:3YMQxmNWVkI_41_0to296,train,train,0,,real_video,3YMQxmNWVkI_41_0to296.mp4,71790574383a349b4f56ab62935f2e431d8462309ba88a5fac4a3dba2bfb5d44,076258e1ead178485ee704b79c13f0556757abef126239abcac9f44d0b8646e0,AIGVDBench/Real/Real.zip,videos/3YMQxmNWVkI_41_0to296.mp4,4369399,4370410,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDozWU1ReG1OV1ZrSV80MV8wdG8yOTY/real.mp4,ea6054de09c8a4efde776cafbd2f9c72f57db7b3c2c98d219b872da33cb7dfa5,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::3YMQxmNWVkI_41_0to296,AIGVDBench,3YMQxmNWVkI_41_0to296,aigvdbench:3YMQxmNWVkI_41_0to296,train,train,1,Open-Sora,text_to_video,3YMQxmNWVkI_41_0to296.mp4,71790574383a349b4f56ab62935f2e431d8462309ba88a5fac4a3dba2bfb5d44,076258e1ead178485ee704b79c13f0556757abef126239abcac9f44d0b8646e0,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/3YMQxmNWVkI_41_0to296.mp4,51523,52344,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDozWU1ReG1OV1ZrSV80MV8wdG8yOTY/open_sora.mp4,0e0e8b42b273bc496005f1085d3df49a5bfa717511e827440f951c118aa914c4,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::O2eTjinMQA8_2_0to1072,AIGVDBench,O2eTjinMQA8_2_0to1072,aigvdbench:O2eTjinMQA8_2_0to1072,train,train,0,,real_video,O2eTjinMQA8_2_0to1072.mp4,4cdb4f922f2d7649e99e2e35138ef1e67c2068cf069cebe94ad9273d99274021,0765843d9f11d94a9ae6945409885d34df0f48262ac86104c07162164d284fd9,AIGVDBench/Real/Real.zip,videos/O2eTjinMQA8_2_0to1072.mp4,17768204,17772435,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpPMmVUamluTVFBOF8yXzB0bzEwNzI/real.mp4,c94dd7e01df41506013ffe3316358af6d95d15b22c2b777cd8c9d6264be1b3ed,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::O2eTjinMQA8_2_0to1072,AIGVDBench,O2eTjinMQA8_2_0to1072,aigvdbench:O2eTjinMQA8_2_0to1072,train,train,1,Open-Sora,text_to_video,O2eTjinMQA8_2_0to1072.mp4,4cdb4f922f2d7649e99e2e35138ef1e67c2068cf069cebe94ad9273d99274021,0765843d9f11d94a9ae6945409885d34df0f48262ac86104c07162164d284fd9,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/O2eTjinMQA8_2_0to1072.mp4,41686,42487,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpPMmVUamluTVFBOF8yXzB0bzEwNzI/open_sora.mp4,692244e890e28b4f307c0e9d9e28d68b46d15ee20452487adf2a90fd83fcb5d3,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::WOqEXH58-dA_25_0to114,AIGVDBench,WOqEXH58-dA_25_0to114,aigvdbench:WOqEXH58-dA_25_0to114,train,train,0,,real_video,WOqEXH58-dA_25_0to114.mp4,54680299fd9fd5194973a5da697f4d79dd2f3e385c292f858ddd39463c770103,0766802a197660a941d75af2cea69225c28dfd7110d497ccc939ee051848c69f,AIGVDBench/Real/Real.zip,videos/WOqEXH58-dA_25_0to114.mp4,1145715,1146191,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpXT3FFWEg1OC1kQV8yNV8wdG8xMTQ/real.mp4,6b972867f0b9ccd1baaa74830daf09d55320e5bcaec220e48d38ab9414040d84,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::WOqEXH58-dA_25_0to114,AIGVDBench,WOqEXH58-dA_25_0to114,aigvdbench:WOqEXH58-dA_25_0to114,train,train,1,Open-Sora,text_to_video,WOqEXH58-dA_25_0to114.mp4,54680299fd9fd5194973a5da697f4d79dd2f3e385c292f858ddd39463c770103,0766802a197660a941d75af2cea69225c28dfd7110d497ccc939ee051848c69f,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/WOqEXH58-dA_25_0to114.mp4,55884,56657,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpXT3FFWEg1OC1kQV8yNV8wdG8xMTQ/open_sora.mp4,1ac8df0fbe11215f0feeb6b4acd1fd59bf380a8dc60e32c5c95d604eefda3ef7,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::Tcn1Tu4pmsY_5_0to104,AIGVDBench,Tcn1Tu4pmsY_5_0to104,aigvdbench:Tcn1Tu4pmsY_5_0to104,train,train,0,,real_video,Tcn1Tu4pmsY_5_0to104.mp4,5d1c1ccdd15441e26207fa88429842bf36aaf4da5f54e799e2a8c9134d53bc25,0768d11a61c5578f2b5b001a070958f17be8abb027f99ada7eb32700d59259ea,AIGVDBench/Real/Real.zip,videos/Tcn1Tu4pmsY_5_0to104.mp4,1307502,1308562,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpUY24xVHU0cG1zWV81XzB0bzEwNA/real.mp4,c8f20ac4dd8dc97cba11319cb9001692431ea341eca15651c92edd7189711108,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::Tcn1Tu4pmsY_5_0to104,AIGVDBench,Tcn1Tu4pmsY_5_0to104,aigvdbench:Tcn1Tu4pmsY_5_0to104,train,train,1,Open-Sora,text_to_video,Tcn1Tu4pmsY_5_0to104.mp4,5d1c1ccdd15441e26207fa88429842bf36aaf4da5f54e799e2a8c9134d53bc25,0768d11a61c5578f2b5b001a070958f17be8abb027f99ada7eb32700d59259ea,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/Tcn1Tu4pmsY_5_0to104.mp4,48967,49788,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpUY24xVHU0cG1zWV81XzB0bzEwNA/open_sora.mp4,4a393725998d15e59a42421010c1bd77013f88f6bd95b6e1928107534ea4c028,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::6tmVWo-YUEc_17_27to141,AIGVDBench,6tmVWo-YUEc_17_27to141,aigvdbench:6tmVWo-YUEc_17_27to141,train,train,0,,real_video,6tmVWo-YUEc_17_27to141.mp4,ec5a39551565ae8be99ebc909d1b295e1b2aa7e53a4de7fb43c6a6a335f58e7f,076cb80122a78593a6ec5419a47e7586a5bb6c358a64950f618c636a94adcec2,AIGVDBench/Real/Real.zip,videos/6tmVWo-YUEc_17_27to141.mp4,952848,953490,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDo2dG1WV28tWVVFY18xN18yN3RvMTQx/real.mp4,9921ef459203d75f6382731794aed32e9c6350c3f9147ecea13c73931fcae1ea,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::6tmVWo-YUEc_17_27to141,AIGVDBench,6tmVWo-YUEc_17_27to141,aigvdbench:6tmVWo-YUEc_17_27to141,train,train,1,Open-Sora,text_to_video,6tmVWo-YUEc_17_27to141.mp4,ec5a39551565ae8be99ebc909d1b295e1b2aa7e53a4de7fb43c6a6a335f58e7f,076cb80122a78593a6ec5419a47e7586a5bb6c358a64950f618c636a94adcec2,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/6tmVWo-YUEc_17_27to141.mp4,39671,40519,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDo2dG1WV28tWVVFY18xN18yN3RvMTQx/open_sora.mp4,da09355ad5bacce6d8a7aa60cc7663a868e353d53f0cc6613dd401c15d6a19b8,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::iEz91Wn5XnQ_134_30to149,AIGVDBench,iEz91Wn5XnQ_134_30to149,aigvdbench:iEz91Wn5XnQ_134_30to149,train,train,0,,real_video,iEz91Wn5XnQ_134_30to149.mp4,0acdf0ff8c8897611a9b7e82f75d522c24f76a13883f8edd2fea0e70b45650cb,076e439aea451a37153b3e7e8740e6c4f34c063c7e74833318fac94f18da0347,AIGVDBench/Real/Real.zip,videos/iEz91Wn5XnQ_134_30to149.mp4,1514667,1515196,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDppRXo5MVduNVhuUV8xMzRfMzB0bzE0OQ/real.mp4,6efebd63649e0da1d775f3327b061e44e7ffde2e75f353b4f1e62e05da5a9a67,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::iEz91Wn5XnQ_134_30to149,AIGVDBench,iEz91Wn5XnQ_134_30to149,aigvdbench:iEz91Wn5XnQ_134_30to149,train,train,1,Open-Sora,text_to_video,iEz91Wn5XnQ_134_30to149.mp4,0acdf0ff8c8897611a9b7e82f75d522c24f76a13883f8edd2fea0e70b45650cb,076e439aea451a37153b3e7e8740e6c4f34c063c7e74833318fac94f18da0347,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/iEz91Wn5XnQ_134_30to149.mp4,49429,50198,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDppRXo5MVduNVhuUV8xMzRfMzB0bzE0OQ/open_sora.mp4,e2de6ec3ea832004a6c8161e8cf0ca9f7f730931ec6706d6e95e147ff4abcdd1,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::yh-5NAtulks_26_0to107,AIGVDBench,yh-5NAtulks_26_0to107,aigvdbench:yh-5NAtulks_26_0to107,train,train,0,,real_video,yh-5NAtulks_26_0to107.mp4,3c57f8a85c6f2c95a0f7c8f4753c45891739484a00fd4c1dd9d30f6835c91472,076ede7435d5e7d7b5d910268a6ceffd372e749ef276d8e111550c74baf9e67f,AIGVDBench/Real/Real.zip,videos/yh-5NAtulks_26_0to107.mp4,2010961,2011302,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp5aC01TkF0dWxrc18yNl8wdG8xMDc/real.mp4,60a50311ee33acdcef937f2678c48c1ca12522ac2c45a876f54fc1d43e9be0ca,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::yh-5NAtulks_26_0to107,AIGVDBench,yh-5NAtulks_26_0to107,aigvdbench:yh-5NAtulks_26_0to107,train,train,1,Open-Sora,text_to_video,yh-5NAtulks_26_0to107.mp4,3c57f8a85c6f2c95a0f7c8f4753c45891739484a00fd4c1dd9d30f6835c91472,076ede7435d5e7d7b5d910268a6ceffd372e749ef276d8e111550c74baf9e67f,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/yh-5NAtulks_26_0to107.mp4,54474,55236,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp5aC01TkF0dWxrc18yNl8wdG8xMDc/open_sora.mp4,fb514a9591e1459f3fb3493a8145c60597529efe9c789451db8915a6d57d57e5,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::MLKrmw906TM_26_23to307,AIGVDBench,MLKrmw906TM_26_23to307,aigvdbench:MLKrmw906TM_26_23to307,train,train,0,,real_video,MLKrmw906TM_26_23to307.mp4,5f8c6d0bf246c84a63edf8672b513378ced53939c05dcf06833987577e5cd9f0,0770263713119fbf2bd501607eaa5e20995957044bcb6ca950da5c10f883372a,AIGVDBench/Real/Real.zip,videos/MLKrmw906TM_26_23to307.mp4,2895339,2896451,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpNTEtybXc5MDZUTV8yNl8yM3RvMzA3/real.mp4,681c351315e9396f9cd416e667603f411cf274642e7e1afe834c640446496a88,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::MLKrmw906TM_26_23to307,AIGVDBench,MLKrmw906TM_26_23to307,aigvdbench:MLKrmw906TM_26_23to307,train,train,1,Open-Sora,text_to_video,MLKrmw906TM_26_23to307.mp4,5f8c6d0bf246c84a63edf8672b513378ced53939c05dcf06833987577e5cd9f0,0770263713119fbf2bd501607eaa5e20995957044bcb6ca950da5c10f883372a,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/MLKrmw906TM_26_23to307.mp4,54530,55258,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpNTEtybXc5MDZUTV8yNl8yM3RvMzA3/open_sora.mp4,58c8acaf4b04a19adc64bd5d09fc52aa4961e960ba44c5ef2d5185e35a602b22,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::MqYPKimycmI_19_106to230,AIGVDBench,MqYPKimycmI_19_106to230,aigvdbench:MqYPKimycmI_19_106to230,train,train,0,,real_video,MqYPKimycmI_19_106to230.mp4,0d3a6ad9dbbb06c1423e73306466490d37bad369dd141498a20bba9427e5ba4a,07702898d93d882c235e88058b8255ff81e263ab83ef5d12d7f8deb529a27d1f,AIGVDBench/Real/Real.zip,videos/MqYPKimycmI_19_106to230.mp4,2992775,2992989,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpNcVlQS2lteWNtSV8xOV8xMDZ0bzIzMA/real.mp4,76d33963330666b1a19f7d40d0b1b2c539986525d867c1776a72cfd5901e69f2,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::MqYPKimycmI_19_106to230,AIGVDBench,MqYPKimycmI_19_106to230,aigvdbench:MqYPKimycmI_19_106to230,train,train,1,Open-Sora,text_to_video,MqYPKimycmI_19_106to230.mp4,0d3a6ad9dbbb06c1423e73306466490d37bad369dd141498a20bba9427e5ba4a,07702898d93d882c235e88058b8255ff81e263ab83ef5d12d7f8deb529a27d1f,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/MqYPKimycmI_19_106to230.mp4,65231,66052,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpNcVlQS2lteWNtSV8xOV8xMDZ0bzIzMA/open_sora.mp4,2f70bbe0543fa43820e428c1312080280380e92043001cbea259e889b3e7ec12,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::zkslGsxPw7w_3_85to802,AIGVDBench,zkslGsxPw7w_3_85to802,aigvdbench:zkslGsxPw7w_3_85to802,train,train,0,,real_video,zkslGsxPw7w_3_85to802.mp4,a81b7daeb1398faf389466ff3bde0b42e5f245553f374094adfb93b2abedd907,077273f9550902ae21d08198e037acd0ae340564da98aa0c21c8c3fb2742e945,AIGVDBench/Real/Real.zip,videos/zkslGsxPw7w_3_85to802.mp4,10818261,10822597,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp6a3NsR3N4UHc3d18zXzg1dG84MDI/real.mp4,6b37b3c5a630bcac5eee41bcb5081bbb6fd12b38cb142b859c1f336dd46c6798,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::zkslGsxPw7w_3_85to802,AIGVDBench,zkslGsxPw7w_3_85to802,aigvdbench:zkslGsxPw7w_3_85to802,train,train,1,Open-Sora,text_to_video,zkslGsxPw7w_3_85to802.mp4,a81b7daeb1398faf389466ff3bde0b42e5f245553f374094adfb93b2abedd907,077273f9550902ae21d08198e037acd0ae340564da98aa0c21c8c3fb2742e945,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/zkslGsxPw7w_3_85to802.mp4,57384,58122,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp6a3NsR3N4UHc3d18zXzg1dG84MDI/open_sora.mp4,a7da380f951ae179b7e8ffafaff16fe2094d118b1838e8bb119c7b7a75b4a0b8,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::Stg7i3xsOMg_1_106to307,AIGVDBench,Stg7i3xsOMg_1_106to307,aigvdbench:Stg7i3xsOMg_1_106to307,train,train,0,,real_video,Stg7i3xsOMg_1_106to307.mp4,796c02e2f4007ff7a3e4311189d07c7114b9f9e31715afb62a1a6511c4119379,0774e961015a1c086835113a8cc8d1262c3a827aaa6506e1765ceb99272c7d20,AIGVDBench/Real/Real.zip,videos/Stg7i3xsOMg_1_106to307.mp4,2785773,2786711,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpTdGc3aTN4c09NZ18xXzEwNnRvMzA3/real.mp4,7dbbec16858cfe1be2c62ad2231157df0d44bdd1333cd785aa825b6946510e81,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::Stg7i3xsOMg_1_106to307,AIGVDBench,Stg7i3xsOMg_1_106to307,aigvdbench:Stg7i3xsOMg_1_106to307,train,train,1,Open-Sora,text_to_video,Stg7i3xsOMg_1_106to307.mp4,796c02e2f4007ff7a3e4311189d07c7114b9f9e31715afb62a1a6511c4119379,0774e961015a1c086835113a8cc8d1262c3a827aaa6506e1765ceb99272c7d20,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/Stg7i3xsOMg_1_106to307.mp4,38426,39342,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpTdGc3aTN4c09NZ18xXzEwNnRvMzA3/open_sora.mp4,e377f6053c0727bb4b89510e41e2cbaab1ca5195a3de8ba45755e4440ef73505,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::utedyJ7QRBs_0_728to926,AIGVDBench,utedyJ7QRBs_0_728to926,aigvdbench:utedyJ7QRBs_0_728to926,train,train,0,,real_video,utedyJ7QRBs_0_728to926.mp4,a46d772538fdab4ad6c7d4ec57a24639ba3853ce390baaf8a7ba97e977fa90bb,0775ef465b1038c2b54c6f8fec9890f1fa98fe624fa9790962ba390939577822,AIGVDBench/Real/Real.zip,videos/utedyJ7QRBs_0_728to926.mp4,1758759,1759424,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp1dGVkeUo3UVJCc18wXzcyOHRvOTI2/real.mp4,67fa4ad23bf755fd0c61d7bef9885215b4c6802819daed73500deaaca228e949,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::utedyJ7QRBs_0_728to926,AIGVDBench,utedyJ7QRBs_0_728to926,aigvdbench:utedyJ7QRBs_0_728to926,train,train,1,Open-Sora,text_to_video,utedyJ7QRBs_0_728to926.mp4,a46d772538fdab4ad6c7d4ec57a24639ba3853ce390baaf8a7ba97e977fa90bb,0775ef465b1038c2b54c6f8fec9890f1fa98fe624fa9790962ba390939577822,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/utedyJ7QRBs_0_728to926.mp4,19369,20503,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp1dGVkeUo3UVJCc18wXzcyOHRvOTI2/open_sora.mp4,9f2a859f0eb46863decd252502b519445662a87677a69c9374b8e534b8f2ab53,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::GqlqMUy-gKM_15_0to140,AIGVDBench,GqlqMUy-gKM_15_0to140,aigvdbench:GqlqMUy-gKM_15_0to140,train,train,0,,real_video,GqlqMUy-gKM_15_0to140.mp4,99097013d7d2c1e54f2df47fa0f7fb79fc81462a865fc9b560da0be63ff8030b,077ecfa166e2f5421967806153dfea7144095cc7c8c43ed2f776891722a97fa4,AIGVDBench/Real/Real.zip,videos/GqlqMUy-gKM_15_0to140.mp4,2408133,2408534,dataset_cc_by_4_0_component_partial,not_downloaded,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpHcWxxTVV5LWdLTV8xNV8wdG8xNDA/real.mp4,6800f713376264fb7bb8bb5f08dcdc4dbac59bd6beb4a3134e1dda9c9d30cbd5,COMPLETE,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
