sample_id,manifest_schema_version,dataset_name,source_video_id,source_video_name,source_group_id,source_group_review_required,source_sha256,video_path,clip_id,clip_start,clip_end,core_clip_start,core_clip_end,num_frames,split,authenticity_label,authenticity_label_name,manipulation_type,scene_id,camera_id,camera_identity_status,coordinate_system_id,frame_manifest_path,object_observations_path,depth_observations_path,pose_observations_path,track_observations_path,semantic3d_observations_path,valid_object_count,valid_depth_count,valid_pose_count,valid_track_point_count,valid_semantic3d_count,usable,exclusion_reason,protocol_sha256,metadata
sample_c38c5646edb820f0d5f12a70,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_16841aeab1be01e8d6e0,real_2,srcgrp_00d1b251018f09d2aa69,True,c833105a2514a32b11e8ceab387754f695841df8ec2978fa5177f32aa13aa124,data/tests_videos/tests_real_videos/real_2.mp4,clip_05b5ca1fa88e1184bb83,0,35,0,31,36,validation,0,real,unknown,0,,camera_identity_unavailable,coord_589c8760f915acd0e994,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,0,36,0,0,0,False,required_objects_unavailable,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""objects"",""pose"",""semantic3d"",""tracks""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_68858cc0094d51283163"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_c63bcf6e5370fcbcb4b368bf,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_afb34584f174e65dd88c,fake_1,srcgrp_ad541476a7a3388e2c5f,True,3603227d21d0dd2faf8690e90d577f1cc4ffb3884bb20459d02666fdbcd0f102,data/tests_videos/tests_fake_videos/fake_1.mp4,clip_df69974c5fa7bc8f920d,28,67,32,63,40,validation,1,fake,unknown,0,,camera_identity_unavailable,coord_f4f93f8e25e11951cafa,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,119,40,0,1457,40,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_3a850c1b44296d5c18ae"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_c6a4cf551bc1bd3cc0bbd8c8,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_992deacc523c6ec71a95,real_3,srcgrp_3e3820a3bd210d2e8298,True,807c91abd1402b1f7b54d5ae30ace18a7f35cbc8a208c939cf0e2912cc10c200,data/tests_videos/tests_real_videos/real_3.mp4,clip_67ffde8ab3f6cec66434,44,83,48,79,40,validation,0,real,unknown,0,,camera_identity_unavailable,coord_9e8bc9640a6d4071ed9f,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,120,40,0,2311,40,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_ed74c86c83d1805c7da7"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_c9da66e04d2535afccd40e03,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_268dfd36af1b786fe5b4,real_4,srcgrp_5ebf2741cd7777cb0d85,True,70757851a0e9615fdde3cf1d38fae8e932246fa9acd580e9d22dd3310e606824,data/tests_videos/tests_real_videos/real_4.mp4,clip_323ad3f4e784ba4306c2,76,115,80,111,40,validation,0,real,unknown,0,,camera_identity_unavailable,coord_f8c92d73ffd2354133ca,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,159,40,0,2806,40,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_c085f7066f7e5e989b59"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_d2272992b841d28813fd3a93,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_992deacc523c6ec71a95,real_3,srcgrp_3e3820a3bd210d2e8298,True,807c91abd1402b1f7b54d5ae30ace18a7f35cbc8a208c939cf0e2912cc10c200,data/tests_videos/tests_real_videos/real_3.mp4,clip_230b4415181aa0b461c4,165,200,169,200,36,validation,0,real,unknown,0,,camera_identity_unavailable,coord_25913e338b9446635bbe,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,108,36,0,2152,36,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_75977eed4b0f77a0af1f"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_e762fbc451b3226f62245c22,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_992deacc523c6ec71a95,real_3,srcgrp_3e3820a3bd210d2e8298,True,807c91abd1402b1f7b54d5ae30ace18a7f35cbc8a208c939cf0e2912cc10c200,data/tests_videos/tests_real_videos/real_3.mp4,clip_a7b207ff617f8c6d44b1,60,99,64,95,40,validation,0,real,unknown,0,,camera_identity_unavailable,coord_d83e269a4dac6928e3ba,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,120,40,0,2253,40,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_3ec55b249480612decbe"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_e919b2e9703ec1c9c9517d9e,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_54583b973ba895eef092,fake_2,srcgrp_37ade6ecaa31f45eb219,True,f225bd4572313c5fd385be4dab951c57652a40d3a1eeb2a34de9bf7c8bea9e04,data/tests_videos/tests_fake_videos/fake_2.mp4,clip_f21b27d6700c054f3d62,85,120,89,120,36,validation,1,fake,unknown,0,,camera_identity_unavailable,coord_3cae63307dcc3136190a,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,148,36,0,1585,36,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_210c806928d39196a21b"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_f4f16b9d745c4e7849913e5c,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_f25efe56b602def055a7,real_1,srcgrp_2895c465aad64271e3a8,True,c85cdd48ffe7f9722f3a7302202c7fc5d1fae93ad6ead6b75d3a34d9e74ee174,data/tests_videos/tests_real_videos/real_1.mp4,clip_0ac2315626d1ab966c58,76,115,80,111,40,validation,0,real,unknown,0,,camera_identity_unavailable,coord_bb81f0e4379d97d78e06,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,44,40,0,0,2,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose"",""tracks""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_12649d755bbcef77e547"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_f58044ff56522614ea9065cc,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_16841aeab1be01e8d6e0,real_2,srcgrp_00d1b251018f09d2aa69,True,c833105a2514a32b11e8ceab387754f695841df8ec2978fa5177f32aa13aa124,data/tests_videos/tests_real_videos/real_2.mp4,clip_0cac90a24cc1cd6e5652,156,194,160,191,39,validation,0,real,unknown,0,,camera_identity_unavailable,coord_e5f4f00d785a944654db,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,0,39,0,0,0,False,required_objects_unavailable,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""objects"",""pose"",""semantic3d"",""tracks""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_d74f8eb5ec9a7f6bf660"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_f79c08ad64cc01be31940ffd,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_f25efe56b602def055a7,real_1,srcgrp_2895c465aad64271e3a8,True,c85cdd48ffe7f9722f3a7302202c7fc5d1fae93ad6ead6b75d3a34d9e74ee174,data/tests_videos/tests_real_videos/real_1.mp4,clip_492495c5f7abee9ba029,92,131,96,127,40,validation,0,real,unknown,0,,camera_identity_unavailable,coord_7bac65a4e89c120957c6,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,45,40,0,0,0,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose"",""semantic3d"",""tracks""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_cff25f707d960e714513"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_f907a141b8a2665455fa3d55,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_f25efe56b602def055a7,real_1,srcgrp_2895c465aad64271e3a8,True,c85cdd48ffe7f9722f3a7302202c7fc5d1fae93ad6ead6b75d3a34d9e74ee174,data/tests_videos/tests_real_videos/real_1.mp4,clip_00430cba4b6fdfbe180d,60,99,64,95,40,validation,0,real,unknown,0,,camera_identity_unavailable,coord_1d2f5e8e69ef5b23ccca,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,66,40,0,208,11,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_9315d16f1f1da64819ea"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_fc7c72cd440297699bf51107,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_992deacc523c6ec71a95,real_3,srcgrp_3e3820a3bd210d2e8298,True,807c91abd1402b1f7b54d5ae30ace18a7f35cbc8a208c939cf0e2912cc10c200,data/tests_videos/tests_real_videos/real_3.mp4,clip_3123fd704576317e084a,92,131,96,127,40,validation,0,real,unknown,0,,camera_identity_unavailable,coord_88b948af6b45046e96f0,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,120,40,0,2379,40,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_513569ac61ef56f9dcf3"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_fe7c18a5fce017c72a9f586f,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_54583b973ba895eef092,fake_2,srcgrp_37ade6ecaa31f45eb219,True,f225bd4572313c5fd385be4dab951c57652a40d3a1eeb2a34de9bf7c8bea9e04,data/tests_videos/tests_fake_videos/fake_2.mp4,clip_79d3a8bf951de1d82110,60,99,64,95,40,validation,1,fake,unknown,0,,camera_identity_unavailable,coord_7115f6b056fa816205dc,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,137,40,0,1494,40,True,,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""pose""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_383ecebf8c034bc2f69e"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
sample_ff89b0e1c58a68d82a9384bf,p4c1_experiment_manifest_v1,local_six_video_protocol_smoke,vid_16841aeab1be01e8d6e0,real_2,srcgrp_00d1b251018f09d2aa69,True,c833105a2514a32b11e8ceab387754f695841df8ec2978fa5177f32aa13aa124,data/tests_videos/tests_real_videos/real_2.mp4,clip_c9398cb21bb7527859c9,140,179,144,175,40,validation,0,real,unknown,0,,camera_identity_unavailable,coord_c27b45bae020e0adff68,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/manifests/frames.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/objects.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/depth.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/camera.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/point_tracks_2d.parquet,outputs/structural_enhancement_dataset/p4b5_six_video_full_observation/observations/shared_3d_frames.parquet,0,40,0,0,0,False,required_objects_unavailable,004fb982597091e038bbb833370169626326f0ad5ecd0998fd61132ed1dffc12,"{""availability_missing_modalities"":[""camera_identity"",""objects"",""pose"",""semantic3d"",""tracks""],""geometry_mode"":""unavailable"",""geometry_validation_only"":true,""overlapping_clip_inherits_video_split"":true,""pose_graph_id"":""posegraph_96677e6094e82b4f71a9"",""residual_values_read"":false,""sequence_scale_status"":""unknown"",""source_group_review_reason"":""original_real_and_derivative_relationship_not_provided"",""source_grouping_basis"":""file_hash_fallback_unresolved_origin"",""split_source"":""independent_manifest_protocol_smoke""}"
