sample_id,group_id,split,label_for_posthoc_reference,analysis_ok,source_video_sha256,sampling_provenance_sha256,residual_sha256,frames,clips,objects,object_tracks,point_tracks,semantic_prior_total,semantic_prior_available,semantic_temporal_total,semantic_temporal_available,d1_total,d1_available,d2_total,d2_available,d3_total,d3_available,overall_coverage,runtime_seconds,peak_gpu_memory_mb,failure_reason,source_commit,source_config_sha256,scale_prior_schema_version,scale_prior_sha256,scale_prior_source_table_sha256,canonical_axis_schema_version,canonical_threshold_config_sha256,scale_prior_entry_id,scale_prior_confidence,sampler_version,authenticity_label_used,result_path
real::6m5r64VRI8c_80_149to251,aigvdbench:6m5r64VRI8c_80_149to251,test,0,True,941150da84dd6cdb7245839f04ad6bd946ba6398d7e3b4df6a6da2fb04c8c770,82e62aad13aee08e1d3599c973c08fdf0c5e29a1328eaa4c33bc32d04de09d13,4dd009d9acf2eebdf2e40be19af0ad58250a78707c1eb73eb6b17c00756cffd4,32,4,317,79,470,317,0,317,63,783,783,1459,1456,1106,105,0.5844482045508154,54.513684866949916,480.8642578125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6Nm01cjY0VlJJOGNfODBfMTQ5dG8yNTE/result.json
open_sora::6m5r64VRI8c_80_149to251,aigvdbench:6m5r64VRI8c_80_149to251,test,1,True,5481dbd43021315377888b8b500622f60bb33b3fc4630246f8bea408e880876d,0c826eeec19a2a1a75616f97548c719792b6187a47ce2ce46146ed51ba0d0589,b022b0e8573ea22109ebdc53112ce6eb52b9a5a3b827d43dbbaadc91eef70de3,32,4,165,46,686,165,0,165,27,1764,1764,2532,2516,407,30,0.7659337528043256,13.128620399162173,444.9853515625,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjo2bTVyNjRWUkk4Y184MF8xNDl0bzI1MQ/result.json
real::wgqoVUUmqNI_12_0to108,aigvdbench:wgqoVUUmqNI_12_0to108,test,0,True,87fcaf72206d7354ea95550204d45b783abecd3d0d6858ff250b9946b834d449,b21e46745c0dc8838ed914b9e1052051420ff2b52f74a9e509f3d88519cf7476,e8d0e7bec21881d04f38e72f3cdfcd3791043cc9115b8fb284c7c23024c664cc,32,4,136,19,1553,136,0,136,3,3401,3114,4915,4454,499,234,0.8361101545364301,59.07401164714247,481.205078125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6d2dxb1ZVVW1xTklfMTJfMHRvMTA4/result.json
open_sora::wgqoVUUmqNI_12_0to108,aigvdbench:wgqoVUUmqNI_12_0to108,test,1,True,cfa3e221fed7c0fbcd3cef37bfb94edc6bd1d93ee853072c54bf8ec854424ff7,3f0e521184995edf0fec47cf817963ef177cb07f88dafffe295d87f397c85bd3,70a1c8eed3b01bd9a703b3d2549f211d6bec6114a6c99bd653346b8ecdf0ecf8,32,4,66,9,997,66,0,66,0,2157,1518,4176,2976,108,27,0.6284055688739202,15.073956076987088,443.69970703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp3Z3FvVlVVbXFOSV8xMl8wdG8xMDg/result.json
real::QB7HkS8fmIQ_0_736to1199,aigvdbench:QB7HkS8fmIQ_0_736to1199,test,0,True,2d0779e1d10bebbfeb16c58fc0bc6d1ff4d9b124b1443fc5ef1b66e80d98799d,47848346ef533bf45b6ef95951bc3cf97280b44d3510228c0478f4491e9fa8ab,32422a7821c09d60b1e864cab307ef0daffa17d29c1d7b366f457b36445f8ee3,32,4,45,11,1492,45,0,45,0,1524,384,3296,1502,64,0,0.35744884738765,45.036327130161226,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6UUI3SGtTOGZtSVFfMF83MzZ0bzExOTk/result.json
open_sora::QB7HkS8fmIQ_0_736to1199,aigvdbench:QB7HkS8fmIQ_0_736to1199,test,1,True,c10c852d99348e1e04353452c3760c90aecf3110716d08ea8932ee14da65384a,4b12a9fbe0d8796b9a42919dd3e7d10a4d324eae3e75d689044c3022bc15c802,8548b96adfd3a83c50d24b755ab3db8def20c2a9ac82d64d4d7e634d5f633658,32,4,32,4,753,32,0,32,28,5804,5804,3554,1732,32,0,0.7996135828142384,15.064708159305155,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpRQjdIa1M4Zm1JUV8wXzczNnRvMTE5OQ/result.json
real::Ok5VZuGyozI_83_62to277,aigvdbench:Ok5VZuGyozI_83_62to277,test,0,True,001b2e04371119d19a96b415e20d713d3ff5ad5799a429a01625e788cc2666c4,5b98cd5700b29583e9f997a582236d7b104800f30d4234c43d0272848dfc195b,352af6bdb59762b929c50fee9e968645f5a5ebf0861ae8dcd6657a07e0ca5b2c,32,4,108,37,1410,108,0,108,18,1302,288,3001,2782,310,30,0.6426609243001034,54.94104954879731,480.162109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6T2s1Vlp1R3lveklfODNfNjJ0bzI3Nw/result.json
open_sora::Ok5VZuGyozI_83_62to277,aigvdbench:Ok5VZuGyozI_83_62to277,test,1,True,bb81d04c9d8a683d04e8e80f632e18d733d3f1409ec2310fef276bc0d503ec3e,cc120fa72a1382b58572335021f6ac902ea118b8512b4dac29c3ae875f9a83b3,7123627d1a96abfe9ce5fc2432ea96fe31acb9fc4f2e5ea5297acf937d573d57,32,4,39,8,956,39,0,39,0,5053,5052,5272,5264,65,6,0.98588612486596,16.336603036150336,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpPazVWWnVHeW96SV84M182MnRvMjc3/result.json
real::SCxn-lNP3KQ_24_17to216,aigvdbench:SCxn-lNP3KQ_24_17to216,test,0,True,ac8794e730972b5d3af0ab46bdbc52064072c70ab3df32bb91e06db54eafdff6,db774dc5444714392a4f6094c2e30959eee3cfb49f8c206ba8de2fdac313396f,3080b4a279276521181b741196a3e21665afee635797a84106336f7c8a504beb,32,4,255,68,1533,255,0,255,124,3444,3444,5052,4742,1738,849,0.8520760834314393,70.5893331086263,482.9677734375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6U0N4bi1sTlAzS1FfMjRfMTd0bzIxNg/result.json
open_sora::SCxn-lNP3KQ_24_17to216,aigvdbench:SCxn-lNP3KQ_24_17to216,test,1,True,ca5ea6c25342ce53c245debc2ea924d6616a25e842b07e8dd5700e0b2eac31ac,2fcb3b5b94fa4e33c22c3d6eda8522ac4d3bb372381c9df726b15e2261c77574,6c97f07806f89ab65172737cefcbe2feb7e14795c42927c5d6c38b75af76f68c,32,4,373,65,1095,373,0,373,220,4017,4017,4355,3842,4531,1920,0.738323902815877,21.083462921902537,446.53759765625,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpTQ3huLWxOUDNLUV8yNF8xN3RvMjE2/result.json
real::Z7L5Qjwa2dg_10_96to225,aigvdbench:Z7L5Qjwa2dg_10_96to225,test,0,True,cf4d258d1e3fc59be4f483a55fd45cf8a79542158e85ef438d866840290a3bd1,94c136ac21c147cb3a59a7bb1058070adec392eb9373f060b19629c29c7d3e42,75e9e622b0f5503268eecacd788008f30e10ed8f6d34d72de8cbe0479fe4c5ca,32,4,93,22,949,93,0,93,5,5217,5217,5372,5368,276,99,0.9672710199397245,56.10151270870119,480.162109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6WjdMNVFqd2EyZGdfMTBfOTZ0bzIyNQ/result.json
open_sora::Z7L5Qjwa2dg_10_96to225,aigvdbench:Z7L5Qjwa2dg_10_96to225,test,1,True,bf977af4e8eea9d1b584804b8caabb55f64959031b08b39f366395454b644863,ace2dfffe11e748aa4504db8e09e931b28e4779c7a7c56923ca90f081cc04922,59b3a3f0076356d77d3834b03993143e8778321ff1123acb9849fc27a89c2cf2,32,4,191,30,1000,191,0,191,46,2944,2682,4608,3840,1030,621,0.729902504984054,22.958749059587717,444.98583984375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpaN0w1UWp3YTJkZ18xMF85NnRvMjI1/result.json
real::riD-fcitHW4_54_18to280,aigvdbench:riD-fcitHW4_54_18to280,test,0,True,c1a4e9cb09cbb4c733cfb55077ae782975c90492f27a56c13572f1bc21f64aa6,946cc9f9d89c91b1d5f90bf176f63b579bf428163b555c2ecbde59f46100e381,b390fb037ee339a3eb36932d368da8f6a288ea2d18f158d9a58bd4204bc6fb2b,32,4,52,19,1668,52,0,52,0,1550,199,3106,1412,72,0,0.3510686021036651,39.816776369698346,480.162109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6cmlELWZjaXRIVzRfNTRfMTh0bzI4MA/result.json
open_sora::riD-fcitHW4_54_18to280,aigvdbench:riD-fcitHW4_54_18to280,test,1,True,526cc5864d08ceb7cc93faa9209d4e8689bd8947e383db79f5cb227e63d35f7e,5cd33b972de40aaa082f245360743b0a8b7af1d09f8f2e8c0a0122927d14d4db,3c2b6cca45091e7763a75e72e74d82e2662e6d25ac3331a50f733075e9c18f88,32,4,154,25,889,154,0,154,15,5397,5397,5172,4968,698,504,0.9398174579091626,22.411552222445607,443.4033203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpyaUQtZmNpdEhXNF81NF8xOHRvMjgw/result.json
real::Roi1-3V2frQ_4_0to406,aigvdbench:Roi1-3V2frQ_4_0to406,test,0,True,d02e5b388fe24a1d251cfe370b0078d6a972e8340b5b58c99e83962154e43672,c6fe13a7d49d54360612f131faab0ee9e431d34505b9ff7c55ce40d8bac562d3,34fd418cb152f5adbd78e2e126085ea34e77f349fb86309249bd874250dd1be4,32,4,35,7,1920,35,0,35,10,1808,15,2368,70,35,0,0.02299514982044106,36.817563832737505,479.69287109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6Um9pMS0zVjJmclFfNF8wdG80MDY/result.json
open_sora::Roi1-3V2frQ_4_0to406,aigvdbench:Roi1-3V2frQ_4_0to406,test,1,True,3169b44c76ab1f441dbfbe70e6d281f757950651b9de5ba48caee4df638a58c5,2e70523b16e0bf6f2ab1f309ebaeb3d22faae6aee206c948ce92238e72da7b5f,5a338fb73c8ba58f5efbcf325eac9a922c647423612fd72a8c17f59777031ba3,32,4,32,4,1128,32,0,32,19,1884,1143,4463,3550,32,0,0.6914565667359631,12.98435333929956,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpSb2kxLTNWMmZyUV80XzB0bzQwNg/result.json
real::Mkioc1jHbfE_0_0to242,aigvdbench:Mkioc1jHbfE_0_0to242,test,0,True,0728a3711be4f6895f9913059ba4ad1dad0a0f29cd07221310978837d97a3e46,463a75077588d7ab5c59773f2721c528c930b72ca16102ba0e6df11c5343b110,deaf3fcdb9f532d132159298b2814dd345e332331cae0ff1bea67adbaf65fd5f,32,4,151,35,1234,151,0,151,31,1042,0,3223,2180,343,27,0.4626088828992706,53.59242086391896,480.8642578125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6TWtpb2MxakhiZkVfMF8wdG8yNDI/result.json
open_sora::Mkioc1jHbfE_0_0to242,aigvdbench:Mkioc1jHbfE_0_0to242,test,1,True,590c93e75264306ebc2c5d34b99d86c229f3be75b554cafb8a43b12b6cddb64c,efd54b85b9461478f4280ac2fe2ff9305ec214d4429c1e9bb564ad4d1a7320eb,16878bad603e3b6c54c5829ff4c83b8d2df9254ed4b97014367afefbe25526cb,32,4,106,27,810,106,0,106,0,1775,1584,3025,2888,303,78,0.8450072158850077,15.959469374269247,443.9345703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpNa2lvYzFqSGJmRV8wXzB0bzI0Mg/result.json
real::4znUmXghUCk_17_0to145,aigvdbench:4znUmXghUCk_17_0to145,test,0,True,09d38867ef9a11d3ead4adf597c76b62b95914f9e1dd5a4cdec23994dbb45b0e,a679572644ff9cf45d89b3a7b908b65cfcca4e72121e157be140dd1984a5f7ae,4ceecf0c07c4f59502367fcad9b7f2872c3d0d4f860424ab0307133a6c12337a,32,4,75,14,1498,75,13,75,58,3017,2708,2936,496,161,66,0.4833234299869664,45.33904093224555,479.69287109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6NHpuVW1YZ2hVQ2tfMTdfMHRvMTQ1/result.json
open_sora::4znUmXghUCk_17_0to145,aigvdbench:4znUmXghUCk_17_0to145,test,1,True,ff66225fa8a077440b8fb54a5d4a88baacdf410753b56d9c087298709e6b8a8a,08c5b39b91eb6476f1feac385aace40cdaced2fa6fe6bf292f27b5386ab60267,b86b4b9e31cbb1b85877f5b1422cc0a3b9bd8962660674641903f2672e711a9c,32,4,168,27,949,168,15,168,34,5216,5216,4753,4130,563,267,0.8887573887637361,19.25132193788886,443.4033203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjo0em5VbVhnaFVDa18xN18wdG8xNDU/result.json
real::DyufiUiWk9E_1_29to141,aigvdbench:DyufiUiWk9E_1_29to141,test,0,True,57a0f1d0b2b26716f0b6900ba82c65df1883c358e4f005bd9dfe5f53ffb7bb94,aca30866c8affeaa0975bf4068d56a48df9c0017a9d228454f5a81528f48b708,4709fd3c10f390756f7b3286569a7219dc077e29ee0f45f8ef4cba5268af772d,32,4,556,82,742,556,0,556,303,5838,5838,5376,5376,7708,6522,0.899939758498884,116.48133618477732,483.28857421875,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6RHl1ZmlVaVdrOUVfMV8yOXRvMTQx/result.json
open_sora::DyufiUiWk9E_1_29to141,aigvdbench:DyufiUiWk9E_1_29to141,test,1,True,a5d68c04c9df8fa10184ce01d6eadeffd55848a9b614c9cb7e1492db1fd0d511,288f109f4c211866a6d916bd6891585fc1b6af90ea66780dd6b20e085f9d8581,ecbdfc0386d29fdbd5f5aefaec1ca1cce69258f98ae7fad7dc132194e73591a6,32,4,152,35,726,152,0,152,37,4758,4758,4568,4512,671,267,0.9307870245001535,18.96172316931188,447.05859375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpEeXVmaVVpV2s5RV8xXzI5dG8xNDE/result.json
